query_hash,target_date,days_since_train_end,temporal_bin,rows
0c100418e137d5f75bdd349d69dc816345a8160e0f59b5d2792b0d13099d8957,2017-07-26 00:00:00+00:00,308,middle,3
9cb7d691e1ff55bba4369a036833ffb1d2d2075b328d6a1df7ea678e5d328ecc,2017-05-24 00:00:00+00:00,245,early,3
03ef9e4f74aee169b5eb6e6942bd8e7a680d20194d0a9a09adc8950944e73374,2017-07-05 00:00:00+00:00,287,early,3
229c6a5817060bcf28688eb9118b417e12666c213469e09778e855b431dec157,2017-11-22 00:00:00+00:00,427,late,3
cadf5338f275bc011fc04bc9ddc6bad2f41b6404d1e8470b4e5ef0acb96a7e8a,2017-07-26 00:00:00+00:00,308,middle,3
ad8316f1b4cf60689a76b08995110168e967b87786937d1d78d6c301016be46c,2017-05-31 00:00:00+00:00,252,early,3
6cd4d1495023692f25a07b3278c43fff6fb216e59dc2381dadc13dbe0b16b56e,2017-10-04 00:00:00+00:00,378,middle,3
f0f0945e24b648c152c60099b4287a13c7257694f42c2a52532c725b89c08109,2017-08-30 00:00:00+00:00,343,middle,3
e0616451b48410d8467f0c899ab4c34a0fc2354dc132762d6f39a8f90654d243,2017-11-01 00:00:00+00:00,406,late,3
1c2ab2d9c297c851f5ab74529d601cd017f71cb1f3058952ec3e75025503eb58,2018-01-31 00:00:00+00:00,497,late,3
097226e5de84a870c78e1096b170bcb1f246b3904ddd444ea1c7fa6d164c1f6b,2017-05-31 00:00:00+00:00,252,early,3
87c583b00f8818a05e90629061db401a401e79e169a9e240d53018b5bdc1ea2b,2017-05-31 00:00:00+00:00,252,early,3
1d43fcfbad727c9f2b1cfad5e8c14635bb168e01cb808cf8364c9b9575d8d7c8,2017-09-06 00:00:00+00:00,350,middle,3
ad767ebb6e6019557c970a8889f7982438f0b20a46218ed32e84b2eb2427005c,2017-06-28 00:00:00+00:00,280,early,3
f101572e32789b204c9551d802be240f7c1678cdeebc52af154191413ae05b92,2017-11-01 00:00:00+00:00,406,late,3
c5af0ff2bb87a9793b4897f4b414206ec3f41f41df1ebb22d6f4422238576f56,2017-08-16 00:00:00+00:00,329,middle,3
7d297b8cb25fe4180dacd362989961e3cfb266b9d869bef178841e55f62fbf94,2017-06-14 00:00:00+00:00,266,early,3
c8678bb55fbffa3bd502e95000a0c97f8a258cb148313b90ec899734b63611ec,2017-09-06 00:00:00+00:00,350,middle,3
d2b3aed80c235b6271ce86df7f0478862521f8d8a991f58d3743e0de01119d11,2017-06-28 00:00:00+00:00,280,early,3
187c1ec34e384f210f9c1b608b7638adfcb3a7f8126fa24f47c69f47410b4dd3,2017-08-23 00:00:00+00:00,336,middle,3
8d2ba0d91dcc38d9e7a2d8048ef6751d2081b9debe3927b2b7e2924800269572,2017-10-11 00:00:00+00:00,385,late,3
5def3c119a2499b06f64337d3028c15e5832fa39db87465a962535b50b94f3e3,2018-01-31 00:00:00+00:00,497,late,3
4ff75a88ee1c0837ac083ba0e2f2a6b1a2a119bd31f0dea4690014b44232cb20,2017-10-18 00:00:00+00:00,392,late,3
6afac4edc33f2dca4ca0b72e1043a691ff622d1826b1eaf1d3022a90cd192a56,2017-11-22 00:00:00+00:00,427,late,3
d637a2f6d096111016d7c82f50319a14654cf73358a8c77da6e6c43359cde18b,2017-11-08 00:00:00+00:00,413,late,3
c89a749865957d642ebf1d456620ac690a8e38a36bd3ecc5d80f4d7799732f56,2017-10-04 00:00:00+00:00,378,middle,3
88ac8a82baa50b064eebae8659ae006e496202e40b68326aa369eb6084f37788,2017-12-27 00:00:00+00:00,462,late,3
cea35a6743b4f6a6f589e4138f0fa015c8f7fb2b935ef8a7ced12ca22ee82622,2017-06-07 00:00:00+00:00,259,early,3
e97d96f59a01077e11555fb3e5b865cc0c4fbdac849fdfdeed4ef211c6fbe56f,2017-07-19 00:00:00+00:00,301,middle,3
109244a0c7e7e4c75155de9db49a4143ed2dcb8568f38c06e851f1dbb5cde300,2017-05-17 00:00:00+00:00,238,early,3
6a9df1d4d994d5b2c2151635494bd38aef85168b325d9327c54e076c4fb9971b,2017-10-25 00:00:00+00:00,399,late,3
6ef1184581f95aae5857e575d9bad3f7ab1113405f1a5774e7b9e76dc67e9d4e,2017-11-22 00:00:00+00:00,427,late,3
ca393443a0a1ab3367ae3ff15e8e09b801082b50c562b14da475d9967e3c64d6,2017-09-20 00:00:00+00:00,364,middle,3
3a5e3e9292e930be65623eb9bb3526565df7dfe0e7b2eb6cd1607a63b35d713e,2017-11-22 00:00:00+00:00,427,late,3
71f5dcd75c7ece410730f2eeeedc83837eb48a15bdacf436a08c03ec61957335,2017-06-21 00:00:00+00:00,273,early,3
08470e16a099232779527e14e2a04d5bee53b5238729a0b69e3e992605b8faa4,2017-08-09 00:00:00+00:00,322,middle,3
398af0167454cd6d32b8091f5a8ef4eaaff2387f08ed754db81ef9049ee4c6f0,2017-05-31 00:00:00+00:00,252,early,3
d70e84ed45e1d79d2994c33f1241e501f4d6ce7999d3282a82d778532c44800f,2017-07-05 00:00:00+00:00,287,early,3
6af6ba14a90c696834faa90b3947c07198830217925cd3a96295a3a229d31de4,2017-09-06 00:00:00+00:00,350,middle,3
587e3b570e7f1745386230ef85961446d712e5a6e67e2ba606252d6065de1b7c,2018-01-31 00:00:00+00:00,497,late,3
7717cd5bc13037a1a16933767d556eb017106ceefae30d55fc01442ce5a8e689,2017-06-14 00:00:00+00:00,266,early,3
59d84b7fea55c214024beb2a85fd47a0182440297014283c0241ec09ea16bdd0,2018-01-24 00:00:00+00:00,490,late,3
6ed68347d6a1e7eea9896487dc0135d90e56d4a1b2d183b51f802395d2c5beda,2017-06-28 00:00:00+00:00,280,early,3
38c7f9f7f1385c44a1e9a9a9e97986d88490cda912fe79fd872d49a150c61195,2017-05-31 00:00:00+00:00,252,early,3
63ab7fcd3fa8ac0c9a1eae2880c8eeb29175eb421691850661df14179b18a155,2017-05-17 00:00:00+00:00,238,early,3
e2eab417f0d03ff89eaf1c8933fe981e0bb40072d431405e74fc33b9cf9c2d18,2017-05-17 00:00:00+00:00,238,early,3
67685458c767377ca7d6eadcebe88dad39ae269e32665bf3f56fbad22e62ac50,2017-11-01 00:00:00+00:00,406,late,3
ff2d09f64a72b8323ff5042d2a0276b7f03166dfc4bd751ac7d1d261bf128e96,2017-05-31 00:00:00+00:00,252,early,3
157a8df6682b8a2b762eec5e447bd6e1c931d8150aac79c6d12d0411126e7a9c,2017-10-11 00:00:00+00:00,385,late,3
2f9c4f092fc3e9a81317e8d98c7a61be30f15ae81a5b0a60a20117de764804b9,2017-06-21 00:00:00+00:00,273,early,3
c878ee363b36f3be8bf290c7581f4b3bd952c4f54d62dedd9e89e72299d5ae03,2017-07-05 00:00:00+00:00,287,early,3
e4e1891a050b7654f84ed735684805779047ee5dafe727f9f714ccbd2aa19e1d,2017-06-21 00:00:00+00:00,273,early,3
12eb9ae8a45dc2edcb273fef8f7041f6ebbb2d187e1ce9506ea8cb77edd451aa,2017-10-04 00:00:00+00:00,378,middle,3
3977ed93063d0bbda5183cf87fef697d22d82fda8271136b6aeb5052dbc0a45c,2017-11-22 00:00:00+00:00,427,late,3
c85af1ffed23ebcd8b9921ad5d9393ed446a21085c93434f0df52fd9fe471af7,2017-07-26 00:00:00+00:00,308,middle,3
37b4d807d7f870624beb4e6d09e64c0c830a1e8c6fece23aff2080a2825ec349,2017-07-26 00:00:00+00:00,308,middle,3
16c2895dfaa7ae706e029a03a9b5816eeaa9eca964f9f3e080f7a1ac178ace67,2017-06-21 00:00:00+00:00,273,early,3
667edf96a1f82f211daf0335592e22fa3ded8389ad0387068dac24868a2bb362,2017-06-14 00:00:00+00:00,266,early,3
d1d2113bbaaa25c74bd6e7be31ddd972e6a95a9348bf276d966f9795adb74318,2017-08-02 00:00:00+00:00,315,middle,3
0a9252bbadf255291ee604b6cc551c7fef0806bd6ad6798b3113e651aca6b94e,2017-09-06 00:00:00+00:00,350,middle,3
05d8849a7646fdcbb0348ccf13fc9b948df5352c9f3ae7e5ec367dee82b7702e,2017-06-21 00:00:00+00:00,273,early,3
dce09fd4a5ca777823b0132fead500e76c7cc6e57fd447c68e0657a381622c33,2017-06-28 00:00:00+00:00,280,early,3
81a4e102914e4c63e1e121ef81bfc4d1904c484c3dd351b8c30e7575e71dd961,2017-11-22 00:00:00+00:00,427,late,3
a9423011f2605c9f9daa4875c9c43d86977f860c3db2dfb5694c7eaf8cd14111,2017-11-22 00:00:00+00:00,427,late,3
bc992fca0346038ac94fd96c603f2f3e3ffcf62c934d2997062a89d691a9d2dd,2017-08-02 00:00:00+00:00,315,middle,3
3552e841f8ca34a0bcd0b5b0409798d46edf4da036fd432a1eb46c14e48e26f6,2017-05-24 00:00:00+00:00,245,early,3
fcb3e6bd3045376a817cf914a2023cd28c57a4d37cb7afc693ad6ac182dbae70,2017-08-09 00:00:00+00:00,322,middle,3
47f59d3d49c5ad708ba7cd8fa0e54d4956eb252908d65e90bd564814980a5671,2017-10-04 00:00:00+00:00,378,middle,3
e2466b05fbd39454bf0bcc837a94b35728d401cec976e1af214bfb4379a30463,2017-10-25 00:00:00+00:00,399,late,3
2d168d2ed52ba68221f386ecea5e1282d82187985e34520096ef30168a9e54dd,2018-01-17 00:00:00+00:00,483,late,3
5e00683ee23b9c640988abd588379f815e24e51db97d60f42361c8b628f758c2,2017-09-13 00:00:00+00:00,357,middle,3
80b88fbdd7accd4ef088477234556c79d3acea374bfee49e621ddb03b7dd254e,2017-06-21 00:00:00+00:00,273,early,3
10d7e71a638ea2c63a0c9aaed211d6bd868e14c3c55cedf9f6d07433ad4d2c40,2017-06-14 00:00:00+00:00,266,early,3
29367a5f03353555eafa457996baa69cef19657c28b42a0efd55e3a880c83f9a,2017-08-09 00:00:00+00:00,322,middle,3
d55e0a8d8b76bd899961aaf2cea52858648142637f21c5994d411ecbcf6a7b77,2017-10-04 00:00:00+00:00,378,middle,3
e57c786c5624a71a3633abd40f39f5c06efdd790fc5f5f18d6e66a805e2185f8,2017-11-15 00:00:00+00:00,420,late,3
c3fdc1cb0706f33c9daa18a73f7782a8281e3183420955c7a81e6b2493bd1be7,2017-06-21 00:00:00+00:00,273,early,3
6cb7a5295484e463cc8841021e1b6d177f3adca4c85b2483880fd0e279c0ad52,2017-08-02 00:00:00+00:00,315,middle,3
468422235fc1c2076f17d024ba4c3e25f122cbed3641f566727ab1533c8a24b4,2017-05-24 00:00:00+00:00,245,early,3
3e28adc0f4da16cf1b5ebc7301f68fd66fd57bc151e0a100f91c8b97b55388db,2017-05-17 00:00:00+00:00,238,early,3
f4990454f498589819620eada1cacdb3f415bb0e21a202e91a3915d1ae678355,2017-12-13 00:00:00+00:00,448,late,3
f1c9154b5a8b4897cb12deb969e8aa5ae4a8d4618011c4c2b755ae951fa16625,2017-10-11 00:00:00+00:00,385,late,3
a46c93505ff17d0e7cd371d08d174022621e61a5c693d66d03ab59268cc0bd62,2017-10-04 00:00:00+00:00,378,middle,3
6716df4c9a9db55939c12d9b335038141fe0e438a3245449793434c240086e5e,2017-06-21 00:00:00+00:00,273,early,3
746a13e71d73071b02b1792579f64e71dc532afadd396bb2b82f55e2762c0ff3,2017-05-17 00:00:00+00:00,238,early,3
5d508667570370b253d929c41da5dbf43ea6296195b5d5989724f47c9ab5c0de,2017-08-02 00:00:00+00:00,315,middle,3
30f8b196a3f7398e8ed351199187b20a171ced069536b47ab90e877e22bdf6a9,2018-01-03 00:00:00+00:00,469,late,3
80169834c14842fff9ba7bdd33c018a8f4d3a0d812e0a81a625cf8503b1d6f5f,2017-06-14 00:00:00+00:00,266,early,3
8f9e3a732457cdaec97694b37b251a9bdd08be5471f38b7c1667cdc821b9841a,2017-05-17 00:00:00+00:00,238,early,3
19abdb94f689d1a79544cd5c333c9cf5103f8eee84a2c89de007df5989d2e12d,2017-11-15 00:00:00+00:00,420,late,3
193324e8f87e6ff2481dfa5a2d0cf0df26aee88917a989f7c7ade09283bf59af,2017-12-13 00:00:00+00:00,448,late,3
0e0cf06c234586c93c0c66700eda1880861889c402492c9e26d4a77583266da8,2017-05-31 00:00:00+00:00,252,early,3
328433ee09065c4c0a20f819169faecc8380b776250c5a05c6568eb4c1b1f7b7,2017-10-04 00:00:00+00:00,378,middle,3
450d7d0256445c6a29ecca1dd6fa086b7d826290d1f33ef218891700dca8463b,2017-12-27 00:00:00+00:00,462,late,3
f90e43a07b20139a92e7c92e92ac3344a08dbef5d6d351a87126c4d7bde267af,2017-09-27 00:00:00+00:00,371,middle,3
ca64ff7bcc6eef36e0471e86359d0a704400ad6cf551f3fcac54c516f106d634,2017-08-16 00:00:00+00:00,329,middle,3
caaa3633eb0a5dca38b4457082b990982ef59eec0101da3ff4e919348edbdc46,2017-11-01 00:00:00+00:00,406,late,3
99d9715c136406f31f7ac620b324e2db33ea944e573fb3023eb304838ffb831c,2017-07-26 00:00:00+00:00,308,middle,3
886795c14aea3ca7a3184b76605bc310124eb62a7d893cb9b9de772f16c4acca,2017-10-04 00:00:00+00:00,378,middle,3
ab7a805fd6a22bc2cf99582cd83371d459798dbd43f505787d7620d482707a90,2017-07-05 00:00:00+00:00,287,early,3
d599c246d608ebaf341f02955d8db9038f77d64d6c36b7945166f053f2873873,2017-10-11 00:00:00+00:00,385,late,3
567872de11ea4455e30466bcb749cc1062c9e96712ac655dcb5e03ffd72530e8,2017-11-08 00:00:00+00:00,413,late,3
d044145e73940962e3c6b9c882a0371d27777930c2b5d7f5409b5332e0fa9759,2017-06-14 00:00:00+00:00,266,early,3
51026bdb500c0f8f6298cc736d024845290004620bbeddfca6e3e582802855fd,2017-05-17 00:00:00+00:00,238,early,3
2e4097ae520a05151288431ca2e0542587966a4f4c81e99b341fef0f2e5399e9,2017-06-28 00:00:00+00:00,280,early,3
d051d2371fab152b489cf555281e1cc2150d1fc315c7082fa6ae3a0d0d312f69,2017-11-01 00:00:00+00:00,406,late,3
d2000c7c4fa7b26e93024147320013de311c1910d3d1de3038e87cece8f495a3,2017-09-13 00:00:00+00:00,357,middle,3
cd576d985e1e72d43a7a4f7d665f9050528385e504182a5bd6c9e9e9824b5194,2017-11-22 00:00:00+00:00,427,late,3
51401ba0b89254f7470777824af778c365a6fd446368e55c285d7804dcd550ac,2017-12-27 00:00:00+00:00,462,late,3
3c981d253134223469105fbf119cc0210e33134553d265e05c8a13a2cad77b1b,2017-05-17 00:00:00+00:00,238,early,3
72c813bc01950fa3f1703f5ca1df634271121df045b786bc0101e03c0cb5a23f,2018-01-24 00:00:00+00:00,490,late,3
868b748b89b7d1431634c9c5d9bc4456a5447cf45669ed9d8609e53fa3258edc,2017-05-24 00:00:00+00:00,245,early,3
654b05a2580b489518973f758a9337cf0b1ec0d725c544141f2386c4b9d7a530,2017-09-20 00:00:00+00:00,364,middle,3
bdfe0d66014b2c611cd773d87906b124bc77a2734715386a5801f90e05b539ec,2017-09-20 00:00:00+00:00,364,middle,3
f15f3ac18163f305888895239e20eb027a1f6f94d89d4700d4e8e16d9798c926,2017-07-26 00:00:00+00:00,308,middle,3
7313a631835765218431d1ec5fa283f16064eb975c61f4d212613384bcb1cc17,2017-07-26 00:00:00+00:00,308,middle,3
215af93433150a3227a87ec3fe561b5a5c272dfdd67e1c2c33d2a06ba4ee1f49,2017-09-06 00:00:00+00:00,350,middle,3
d01d9725121ba84265cb64bb4ddd499abcdfd8302aa8309f721821fdaee67313,2017-06-14 00:00:00+00:00,266,early,3
2ac90556053499456650bd5f88d9271776c15c9810960eb29bebb38aa077d21c,2017-10-11 00:00:00+00:00,385,late,3
777ada2e7a57a48c5fc14585886508360948d29e9ff3d9ce55e03efc787001ef,2017-08-02 00:00:00+00:00,315,middle,3
4b81b62c52bf2e73877849e3cb8d3394ba0956132b34b4297e73c689498c0fab,2017-06-07 00:00:00+00:00,259,early,3
dabbd784386cb93599d1a055fe400d9fa5ddabf268d9ed84dcc1a811a4f1a07b,2017-05-31 00:00:00+00:00,252,early,3
c15e2015d651920e1abc74fa9af07f165c88f45b45d2be3d50f27c04de4b51d0,2017-11-29 00:00:00+00:00,434,late,3
cd4cacad1e6a02ec6ffcf2c9f727c80fce77336980da59060e257b64092be313,2017-06-14 00:00:00+00:00,266,early,3
08899d86f8534ad3102f51f5077a0c87af587681aeaae8b9473280e418edc760,2017-09-20 00:00:00+00:00,364,middle,3
7c2455d41056a1d8e73f0b9ab721fa4f2175fe3991c8fd255abe707a8e70b8f2,2017-09-13 00:00:00+00:00,357,middle,3
26941c8fa3c727d59acb66d0dd1abcd50a52c99c6ef6b4c7ff154e9480d7b571,2017-08-09 00:00:00+00:00,322,middle,3
1c7085f7ea9c92a4a546ad094f06d835299447a9d92ae7331c9abb2e8047e32b,2017-06-07 00:00:00+00:00,259,early,3
acb081f2c12a0672d5eef50ab886693de6b7ca013a5913bbe2007a87c536e643,2017-10-04 00:00:00+00:00,378,middle,3
77b517dc3a1cf60541e81fb3200ffa3ac91c252a0a2a77d8b9fcc285c5ffa0d3,2017-06-21 00:00:00+00:00,273,early,3
7a829593c126fd388be5a1f725cc0bfe8dac07f70053d4f411f162e8d32ad6ae,2017-08-16 00:00:00+00:00,329,middle,3
dfd06f8c0cd739ad4fb3b122d6958e414101cb4b43de712afd2af2977888c73a,2017-10-25 00:00:00+00:00,399,late,3
7e8aaa505219cf07248fb30fc3eb83f1a36a4a6eeb790ba412730b9abb8aabb9,2017-11-01 00:00:00+00:00,406,late,3
bb7165687849dfaebd532dba483d2c6d4f46520e0816b840a60aa677eb294347,2017-05-24 00:00:00+00:00,245,early,3
799282ce9641d04c0689824ecbb0150c5003befd73d0e8485061f3fe8f87294f,2017-06-14 00:00:00+00:00,266,early,3
8e4dda778331989ef199b03657459684e3ad184a23a7a7573f1cbd16d5e27c04,2017-06-14 00:00:00+00:00,266,early,3
cc2bbdf12b16825fd982282500a2e629315d7b2534010de83aea9d296314cd5c,2017-08-09 00:00:00+00:00,322,middle,3
4bf1e87b040c52340e13b02e837f3199669f635698c6df8dc0f9fcb45cdf01d7,2017-11-22 00:00:00+00:00,427,late,3
2e6862de07848de46bd0f32f87cdd80362b443840228e4ebd3efb4cfe8b17df6,2017-09-20 00:00:00+00:00,364,middle,3
dadd7022a5c148db851d090cfb3c73ac4ef12287161fd3d6bfaad4e6977752ae,2017-08-09 00:00:00+00:00,322,middle,3
3e27dbbdcad187c838413baa6b29fce5713e3a077b017e81b5feb9299e5a0879,2017-09-13 00:00:00+00:00,357,middle,3
bc9ff127559ff37f6d9c58e1c0849116e209223e39a277b2065039fbabd4d409,2017-11-01 00:00:00+00:00,406,late,3
6443e74b9750b320bdb688b7a99a52aee17acabb3ae4030c91307d5f95b284f3,2017-08-02 00:00:00+00:00,315,middle,3
a887758a3373ac21af26bef6a300c2752d3da18a79bd0191df7a7b69fa5369b5,2017-09-20 00:00:00+00:00,364,middle,3
f76de466be7156bbf27e8891b290a1681f220ba42cda1fcf51efed15528b2abe,2017-09-13 00:00:00+00:00,357,middle,3
8d1d8e318677b46f320d1e4184f1d70ca0e4fb03b2a7ae6f0a97010f6e476144,2017-10-18 00:00:00+00:00,392,late,3
90c7fdffe0cd1397aad94bf4bbc4b73b894ef1f59b121421645701e79f99f08c,2017-09-06 00:00:00+00:00,350,middle,3
dce71307cf492c241d5fe5b35679b3c36e4492316a58c4ddf2b3e1252b9d966e,2017-08-02 00:00:00+00:00,315,middle,3
da2488de46a6f73ae3071afb152aec962b82611b32dd084f01f81233ccb47d06,2018-01-24 00:00:00+00:00,490,late,3
4d2a9dd25fe3e0c76737b3a0da89687e018fb625d91af7b430d0f8585176b4b8,2017-08-16 00:00:00+00:00,329,middle,3
565ca8fb11eecccfa1291fa8b25f650a972d161ac7b93d363958f134034da7aa,2018-01-31 00:00:00+00:00,497,late,3
7cc751a9dec0c2819acc8b6f19880b8dbfc8506bd9b492ae923f388acab7a0d1,2017-05-31 00:00:00+00:00,252,early,3
321a5749159f84e77c2852323f652a7e5909cec673ed530fd0cbc8e95e7797c8,2017-08-02 00:00:00+00:00,315,middle,3
ab6cacf57d17e919e9bdb1cbae5d4ea5953fa20dd192a50bf1fa1264014c5558,2017-05-31 00:00:00+00:00,252,early,3
29a012e2ed5a86e70d05a2831e1940841a2b6e0580184204f34e302e3b1223e4,2017-07-12 00:00:00+00:00,294,middle,3
48812d37919c57d8f0cc7a489b9f5f71a629f5a216e0f01867911e57c8085c9f,2018-01-10 00:00:00+00:00,476,late,3
4dd256a48a189cbaab160f1450f665ddee5711854bd74a97a6cec2973f4da13c,2017-08-09 00:00:00+00:00,322,middle,3
e3466ab9ade5b8f717e3c998861893b777df932ca41b8bc10b6a6dfa10bb7ec8,2017-09-27 00:00:00+00:00,371,middle,3
c08b1f7690dd3672db84fd0da8d75df63a699bfe3b8d238adc0da2fafd984be5,2017-09-27 00:00:00+00:00,371,middle,3
1b4f27912e0a938d006e07bda8f7f56c8847b3bfe9e80c79d7fc905702e68315,2017-06-28 00:00:00+00:00,280,early,3
eead58965899a08b83556ff2f9552d33e957de49d13a620d34d01836dfd24ce6,2017-09-20 00:00:00+00:00,364,middle,3
68dcce1ee20d3ff3bf51809458da4697e44a2b3af55b6e6310895d8aa29240f5,2017-11-15 00:00:00+00:00,420,late,3
2a847b03338cbb7308a0d639bacc26826d39365e9ee771768485bcee470a9ab8,2017-08-23 00:00:00+00:00,336,middle,3
7e4aed8416424bc740ecc26086e10595bb192f635bee87badac58065229066fe,2017-11-01 00:00:00+00:00,406,late,3
92a209d9fdcbfdabf74d2f3407c3cbeea23d73eb66600df484845c501c4b62fa,2017-07-26 00:00:00+00:00,308,middle,3
811558f3cbb00ee2050afb083761680c95c1f6ee61b8352c51b982a1c6dab46b,2017-11-01 00:00:00+00:00,406,late,3
a9ac990b5e7e3e9f06b365337744655802a28feee21ee33bc081e0123db204a9,2017-06-14 00:00:00+00:00,266,early,3
d817e90ecfb239c254ec9ee292b2e8b2afb719f22f2399f0a9fe5aac934ead49,2017-11-01 00:00:00+00:00,406,late,3
f7b4cb1a75968fc6de7e082a757c1c800c8056980037096a7cfca2d099cba5cd,2018-01-24 00:00:00+00:00,490,late,3
f29b78cb63ccdd05176c19dad64d951d38425d7f88b4bcd351665977a5def4a0,2017-06-14 00:00:00+00:00,266,early,3
fe6d479ea14f81ca6e9a00c352ca257e03008f9da74ae4026742029cc6574711,2017-11-01 00:00:00+00:00,406,late,3
6b028426f5bdd2ecb3f150aaa9b8dd2b37d10f3125882477237aab6ad7d78361,2017-08-16 00:00:00+00:00,329,middle,3
d78ba0668f0525ea84a47d67844b3258544253ea4ef7679ffee6bd57dff9dd9b,2017-10-25 00:00:00+00:00,399,late,3
49741120cc7566866b4cf149f911cae7bab79c10965bfdc8bc806c7fec478e74,2017-05-17 00:00:00+00:00,238,early,3
168c14091c9053766bd1da9fa47d69854fa71eae3d3ba68bff75eeedde0bdcc1,2017-07-19 00:00:00+00:00,301,middle,3
d5da4f70198204ceb6bc488196eee95446419978485aaf1342d735cf5309c539,2017-06-21 00:00:00+00:00,273,early,3
b71f7fc37d428c4658a190e78d26530ea8cabaa7db2e3006a1905d6b71436891,2017-11-29 00:00:00+00:00,434,late,3
2d3377d6a9820e1f8b5a1838534e941dc4ebe56527f90798bf556dd8289ec184,2017-12-27 00:00:00+00:00,462,late,3
c40328adcadfff929c1007547c7a0f3dd16943344e533c6f2ba22a56eafa6207,2017-07-26 00:00:00+00:00,308,middle,3
6579618730cd94d4a3451dada3bf7ef960b71677e1e16dc4e4f6ae826fc37d43,2017-06-07 00:00:00+00:00,259,early,3
5fe97be06c9979c6b5f7d34d2b92affd55fc5969ea8663f1b24785a1485746fd,2017-08-09 00:00:00+00:00,322,middle,3
d61a5597539f2e11aacc7b6920c6d19ac77b0671b2efa1602a0327a24c8dafe2,2017-07-26 00:00:00+00:00,308,middle,3
ebe2a989d01291e37fd4159b3e51d16caf26c4462854368e56f57e23ce58782e,2017-08-02 00:00:00+00:00,315,middle,3
021335fd83538b16ff70eb0c87b61cca66ed20a0adef5273470121e2557ed3d2,2017-07-05 00:00:00+00:00,287,early,6
2402dc1c1b9e17e08271980afc39efd29d755aa9e961d151cf8075bb25d1cd4b,2017-05-24 00:00:00+00:00,245,early,3
64ccbeb7a91be96d47e6ab72ca6e89791276702556c2d83eea5487042a6f808e,2017-05-17 00:00:00+00:00,238,early,3
9e72072e89c30a4376e23a1850eba2788a12ee9482902caf6334bf654dce4fb5,2017-08-09 00:00:00+00:00,322,middle,3
aa55e5a4c57533f4a1071cd941d466edd5df7a500df935fbe3f9cf037f5c5afb,2017-08-16 00:00:00+00:00,329,middle,3
f5ec174864b1dc2a13c6c8a7e461980592a6342ffe6714b63bfc3ccb4a05c2b5,2017-08-09 00:00:00+00:00,322,middle,3
3d9dd2b26891022aff89793f4bd8fe22283c9d2b9248a54fe9528858ee6e2198,2018-01-03 00:00:00+00:00,469,late,3
532106d290af18fe6b5fbb5c796a265ebd82bb5009dc96e83dd776a20c4dfc76,2017-11-29 00:00:00+00:00,434,late,3
7ed0e99619835f15659478ef52989b06d3b82f698215515234e40ee191dd39d1,2017-05-31 00:00:00+00:00,252,early,3
841cbd184b0db19a99d2213b534f2aba9f2ce07663a48f30c7fcb91239941974,2017-07-26 00:00:00+00:00,308,middle,3
541410b1a5086bfd8dcdfe74e514118301073aef0ce8135937bc99141c933185,2017-09-13 00:00:00+00:00,357,middle,3
699dd6d63482264968fd73c2cf6690f5e896244c89abebf4ab92585d5a8f7148,2017-11-08 00:00:00+00:00,413,late,3
64298e9ca43aa543ae35d15e9ddd7270a0300850ee3e80d95c344eb57c593772,2017-10-04 00:00:00+00:00,378,middle,3
af94298f6df9ed85149de28afe42bf7e58f4ca3e943eae1e6be4676ce211f826,2017-10-18 00:00:00+00:00,392,late,3
d14261e872777c4b970e6f0db89363d61eaa66f0316047c89d0466c4c98c31ca,2017-08-16 00:00:00+00:00,329,middle,3
0b92b1ff861b4d7cab12d42bb8352b875f1c95903f9a16c55df1a1fcd157a866,2017-06-21 00:00:00+00:00,273,early,3
ad5d3fb6cdea5a9d92af5a52b566cbd6cfcbc3029e126e94dddeb9564a0fe399,2017-08-23 00:00:00+00:00,336,middle,3
ff8def93746a958b7a0454c3aea480e86de2bc590f4b80f284b21eac3fcd9d4d,2017-09-06 00:00:00+00:00,350,middle,3
9e75933b641cf59bd854d6506f73f99c3dafd7202c6cac56d76efa917b581e9d,2017-10-04 00:00:00+00:00,378,middle,3
289c481d64aba1a499f25142005395136045fa501d905fea157ada182b0f6ce8,2017-11-15 00:00:00+00:00,420,late,3
f3c584cf0c05f130936f8249c2b784d35934f8e9144d8033cc136c7f2061f0c3,2018-01-31 00:00:00+00:00,497,late,3
e3340b23e2419da9a66aa275516fcffe2cac2f6c9405f000b4d4be8701af00c3,2017-05-17 00:00:00+00:00,238,early,3
c75f8f30fbab17b4976b3f0bbe3ac6396b01f3866ef5670c2bef33ac8359fa61,2018-01-03 00:00:00+00:00,469,late,3
11105d604cd392d306dd8a48d12356b07e177b78c2406e26a5f0d8b0481f8944,2017-05-24 00:00:00+00:00,245,early,3
45487201ce805f1da4dabceb10757c22f0b0673fc6abb838e28cf64532020042,2018-01-31 00:00:00+00:00,497,late,3
e516d037ddb1e84a1f799efe3ab4690a67e05401460a8f136e32e6616ddfbe7f,2017-09-20 00:00:00+00:00,364,middle,3
4cd71075fdd894c939b4c5ac8e9184d16ecc77d0a2da87a28c28c5299e7c78db,2017-11-22 00:00:00+00:00,427,late,3
a1f92d528d042db467feb003b3608ec7be0495c4ceb7f5307bc6153f52482d3a,2017-09-27 00:00:00+00:00,371,middle,3
a20ab528ec957267c3621ea86886c997ac0f85c4fb99ab04d683e33e2790ef83,2017-11-15 00:00:00+00:00,420,late,3
